date,price_open,price_high,price_low,price_close,market_cap_last,volume_sum,target_high_tplus1,ret_open_close,logret_close,range_abs,range_pct,body_abs,upper_shadow,lower_shadow,price_close_sma_3,price_close_ema_3,price_close_std_3,price_close_sma_5,price_close_ema_5,price_close_std_5,price_close_sma_7,price_close_ema_7,price_close_std_7,price_close_sma_14,price_close_ema_14,price_close_std_14,price_close_sma_21,price_close_ema_21,price_close_std_21,range_abs_sma_3,range_abs_ema_3,range_abs_std_3,range_abs_sma_5,range_abs_ema_5,range_abs_std_5,range_abs_sma_7,range_abs_ema_7,range_abs_std_7,range_abs_sma_14,range_abs_ema_14,range_abs_std_14,volume_sum_sma_3,volume_sum_ema_3,volume_sum_std_3,volume_sum_sma_5,volume_sum_ema_5,volume_sum_std_5,volume_sum_sma_7,volume_sum_ema_7,volume_sum_std_7,volume_sum_sma_14,volume_sum_ema_14,volume_sum_std_14,rsi_14,macd,macd_signal,macd_hist,tr,atr_14,vol_mc_ratio,close_to_high_pct,close_to_low_pct,lag_close_1,lag_high_1,lag_vol_1,lag_close_2,lag_high_2,lag_vol_2,lag_close_3,lag_high_3,lag_vol_3,lag_close_7,lag_high_7,lag_vol_7,intraday_volatility,intraday_rel_volatility,intraday_momentum,volume_ratio,volume_asym,marketcap_change,hour_peak_price,hour_trough_price,volume_mean,volume_std,price_skew,price_kurtosis
2025-06-06,101597.8403831928,105066.03741127624,101597.8403831928,104461.5344281458,2075861677248.137,1002218855848.951,105879.205828614,0.028186564144986798,0.027989931101789267,3468.1970280834357,0.03413652312886343,2863.694044952994,604.5029831304419,0.0,103644.35256394271,103949.44628152528,1802.3146710865942,104496.84979234287,104277.29116178441,1729.3097063455486,104682.76994900678,104615.97455064274,1467.7278358390686,106151.05525146563,105191.15999107699,2224.0069492341904,106407.38009356386,104846.73004670563,2325.5086513706015,3069.6696687784133,3250.3305647870166,1856.278505228068,2517.940486458226,2874.5893634353765,1514.5722590277405,2241.7042132827733,2661.3280294852157,1324.3069330519506,2126.811029689186,2382.1269702603436,974.9438388353387,751528589201.8374,811856999629.9575,217194379191.20142,682281807549.8508,754228519321.535,185102631222.18066,652654092939.6287,738125543562.0023,190130982955.22028,733194208169.775,750260116201.8356,175081559933.1055,50.8656544399171,857.7685462192167,1802.0543725903701,-944.2858263711535,3487.833779695531,2135.4278952781597,0.4827965499018899,0.005753552699090976,0.028186564144986798,101578.2036315807,105677.91848447543,632443728120.5026,104893.31963210164,105760.43175456114,619923183636.0577,105861.43112119468,106723.28639087189,636470931779.2441,104205.17451736564,106137.02262895752,979043422274.0596,1083.5280033296547,0.03413652312886343,0.028186564144986798,1.1013479092108507,1.0138940582752611,0.027957379060459205,16,0,41759118993.70629,4069477426.97268,-0.5380834224392633,-0.9197404386411252
2025-06-07,104409.74967959142,105879.205828614,104409.74967959142,105877.8810770624,2104416907623.093,570447170074.8583,106348.57213757416,0.014061248130335739,0.013467452618124653,1469.4561490225751,0.01407393613653883,1468.1313974709774,1.3247515515977284,0.0,103972.53971226297,104913.66367929384,2191.1511604443676,104534.47397801703,104810.82113354374,1763.4612723416737,104847.57364662726,104931.45118224766,1536.3266673144506,105976.29648177713,105282.72280254171,2134.404372947211,106541.63982961017,104940.47104946534,2200.5243736639814,3210.6567687686133,2359.893356904796,1627.782947522,2468.990469132681,2406.211625297776,1550.5697864181102,2240.943482912376,2363.3600593695555,1324.822335608393,2083.4561352264095,2260.4375274286413,990.7247911461016,735036584681.4375,691152084852.408,233453780911.88348,692300773891.9231,692968069572.6428,175239743677.90646,625839807807.9498,696205950190.2163,185963657995.82855,704818328929.7188,726285056718.2386,166112265746.0309,54.678604577359465,853.3380210441974,1612.3111022811356,-758.9730812369382,1469.4561490225751,2092.0730008153832,0.2710713680395059,1.2511914320004397e-05,0.014061248130335739,104461.5344281458,105066.03741127624,1002218855848.951,101578.2036315807,105677.91848447543,632443728120.5026,104893.31963210164,105760.43175456114,619923183636.0577,104724.25519371904,104889.22082341903,758147165996.6107,473.25146297449436,0.01407393613653883,0.014061248130335739,1.257850719778313,1.3415697022615474,0.014091052741722052,21,0,23768632086.452435,4172515555.8225927,-0.16650326511066293,-1.2275867413478414
2025-06-08,105665.12362716687,106348.57213757416,105223.76329644934,105859.29070841392,2104031926084.936,385036775278.65015,110191.90634892028,0.0018375701894993018,-0.0001755985360478718,1124.8088411248173,0.01064503407097349,194.1670812470402,489.2814291602408,441.36033071753627,105399.56873787404,105386.47719385388,812.4147186763419,104534.04589546089,105160.3109918338,1763.058835464064,104888.77439245582,105163.41106378923,1562.5996851299822,105756.024134213,105359.59852332468,1956.3768254607512,106562.20181340347,105024.00010936975,2191.592343979282,2020.8206727436093,1742.3510990148066,1265.254589878216,2360.6547992965266,1979.07736390679,1637.1618963897718,2169.1382032055035,2053.722254808371,1376.239469758483,2025.6136727447333,2109.020369254798,1023.1914596167137,652567600400.8201,538094430065.52905,316680049816.7922,642013942591.8042,590324304807.9786,224436092028.24927,623841854728.966,618413656462.3247,188859266426.35184,685986443770.566,680785285859.6268,186641744430.56296,54.61869167357085,838.6591696781979,1457.5807157605482,-618.9215460823502,1124.8088411248173,2034.2305383337068,0.1829994927857891,0.0046007334120790905,0.006039770789931647,105877.8810770624,105879.205828614,570447170074.8583,104461.5344281458,105066.03741127624,1002218855848.951,101578.2036315807,105677.91848447543,632443728120.5026,105570.88548761408,105570.88548761408,399022446831.5365,339.9024083355207,0.01064503407097349,0.0018375701894993018,1.1057195298785172,1.053046272668555,0.0017682144397895855,22,10,16043198969.943756,904069725.6623259,0.5143941208662199,-0.9874773189538737
2025-06-09,105724.23517396169,110191.90634892028,105443.99008599298,110191.90634892028,2190107740709.22,579753789190.463,110265.69002155038,0.042257777203186776,0.04011268278406277,4747.916262927305,0.04490849477525136,4467.671174958596,0.0,280.2450879687094,107309.69271146553,107789.19177138708,2496.0875364055632,105593.76323882463,106837.50944419597,3110.4987093343193,105531.93813534563,106420.53488507199,2557.2224456956274,105818.00442206743,106003.9062334041,2087.469024879986,106782.60360298488,105493.8097675107,2315.369424481763,2447.3937510248993,3245.1336809710556,1999.7495624546616,3100.9390820715926,2902.023663580295,1728.6622808007526,2602.525349959361,2727.2707568381047,1657.939118410033,2279.47876051854,2460.873155077799,1222.4417853541731,511745911514.6574,558924109627.9961,109831949787.39427,633980063702.6852,586800799602.1401,226137041768.89264,632327776275.5323,608748689644.3593,184723458429.40158,676976714407.0662,667314419637.0717,188640806855.795,64.40711922492214,1163.2230361449183,1398.7091798374222,-235.4861436925039,4747.916262927305,2288.095626107514,0.26471473453754474,0.0,0.04502785089084002,105859.29070841392,106348.57213757416,385036775278.65015,105877.8810770624,105879.205828614,570447170074.8583,104461.5344281458,105066.03741127624,1002218855848.951,105689.76014869152,105698.43787667034,520352338364.4979,1468.1541568868788,0.04490849477525136,0.042257777203186776,1.5286947569548948,0.6359007347231425,0.04246549554356473,23,6,24156407882.93596,6292469361.798754,0.5183455586709614,-0.7231261334987975
2025-06-10,110265.69002155038,110265.69002155038,108650.26645990169,109750.10877346194,2181609225242.7043,934895887864.5748,110212.73252109604,-0.004675808476668339,-0.004017405855025302,1615.4235616486985,0.01465028297862172,515.5812480884488,0.0,1099.8423135602497,108600.43527693204,108769.65027242451,2384.15633580468,107228.14426720087,107808.37588728462,2573.6788551347668,106087.46351424095,107252.92835716947,3021.049999558198,105869.82498204646,106503.3999054118,2180.1430806776675,106934.20353777024,105880.74604077899,2403.0758274041345,2496.049555233607,2430.278621309877,1965.541516456247,2485.1603685613663,2473.1569629364294,1559.2529272490247,2595.2305458655196,2449.308958040753,1662.8490975389268,2246.3907072883117,2348.1465426205855,1234.5052924167376,633228817444.5629,746909998746.2854,278802698890.32904,694470495651.4996,702832495689.6184,263060999464.5638,674959912859.1511,690285489199.4131,217387648947.66324,687052376608.6195,702991948734.0721,198853328200.8932,62.91686339189966,1369.0117513042787,1392.7696941307936,-23.757942826514864,1615.4235616486985,2255.0075728772854,0.42853499015643715,0.004675808476668339,0.01012277603540122,110191.90634892028,110191.90634892028,579753789190.463,105859.29070841392,106348.57213757416,385036775278.65015,105877.8810770624,105879.205828614,570447170074.8583,105861.43112119468,106723.28639087189,636470931779.2441,400.3833475836982,0.01465028297862172,-0.004675808476668339,1.0727126479843134,1.0155471462397603,-0.0046743124887623924,0,15,38953995327.69062,1733249356.8003948,-0.38556646608584827,0.06609330380839396
2025-06-11,110212.73252109604,110212.73252109604,108421.4848698274,108421.4848698274,2155247033993.8276,778254044860.7175,108705.46259162184,-0.016252638059997056,-0.01217977378425239,1791.2476512686408,0.016252638059997056,1791.2476512686408,0.0,0.0,109454.4999974032,108595.56757112595,921.4860089934431,108020.1343555372,108012.74554813222,2069.358698345753,106591.48711963036,107545.06748533394,3082.3112570639637,105940.32525350654,106759.14456733389,2249.487899916927,106916.07864180564,106111.72229796521,2389.681043081788,2718.195825281548,2110.763136289259,1759.9864541723987,2149.770493198407,2245.8538590471667,1472.90535229822,2701.6238033250434,2284.793631347725,1568.3841093466253,2241.8555223991507,2273.893357106993,1236.1702734074256,764301240638.5853,762582021803.5015,177981707267.66516,649677533453.8529,727973012079.9849,211590961739.18625,697578607319.8168,712277628114.7393,218938247860.97464,686037752049.6311,713026894884.2915,198309629673.92496,58.530800672158634,1408.6538605972746,1395.94652742409,12.70733317318468,1791.2476512686408,2250.4723879881244,0.3610973742618065,0.016252638059997056,0.0,109750.10877346194,110265.69002155038,934895887864.5748,110191.90634892028,110191.90634892028,579753789190.463,105859.29070841392,106348.57213757416,385036775278.65015,104893.31963210164,105760.43175456114,619923183636.0577,455.8793158313014,0.016252638059997056,-0.016252638059997056,1.1195472045912322,1.0894363309208241,-0.015576778746867071,0,23,32427251869.196564,1856173690.1610703,-0.6936897295651014,-0.0008034235045339955
2025-06-12,108686.78360356209,108705.46259162184,105893.39755842648,105893.39755842648,2104641436842.3489,779439672140.3557,105897.58456696918,-0.0257012486018958,-0.02359336461056749,2812.065033195351,0.025873109314306628,2793.3860451356013,18.678988059749827,0.0,108021.66373390528,107244.48256477622,1959.1957672965218,108023.23765181,107306.29621823032,2065.350686474745,107207.94339489403,107132.15000360708,2224.786335855928,105927.04524975181,106643.7116328129,2249.153000720913,106668.32521400978,106091.87459437078,2196.528982557127,2072.9120820375633,2461.414084742305,646.1337644223676,2418.2922700329627,2434.5909170965615,1439.886057554677,2432.7306467529747,2416.611481809631,1309.8484742783764,2229.8183147423406,2345.6495805854406,1229.224521574242,830863201621.8829,771010846971.9286,90096899409.29291,691476033866.9524,745128565433.4419,212666481450.57047,718578027894.0814,729068139121.1433,218699028367.24454,683960672304.3629,721881931851.7667,197076544013.32886,51.21473795643786,1221.9886751099693,1361.154956961266,-139.16628185129662,2812.065033195351,2238.4351803313143,0.3703432130984603,0.025868663507367134,0.0,108421.4848698274,110212.73252109604,778254044860.7175,109750.10877346194,110265.69002155038,934895887864.5748,110191.90634892028,110191.90634892028,579753789190.463,101578.2036315807,105677.91848447543,632443728120.5026,791.1568212348163,0.025873109314306628,-0.0257012486018958,1.1105759669222055,0.9664356294818213,-0.025825013614253815,1,23,32476653005.848156,2873806075.8850603,-0.5294566185842949,-0.00368276277352253
2025-06-13,105897.58456696918,105897.58456696918,103639.0528760391,105807.38321278972,2103389484247.5725,1195827445462.4404,106068.92114368564,-0.0008517791463167474,-0.0008126030528217143,2258.5316909300745,0.021327509028327165,90.20135417945858,0.0,2168.330336750616,106707.42188034787,106525.93288878296,1485.0449709828283,108012.85615268517,106806.65854975012,2079.032195274946,107400.20750698601,106800.95830590274,1994.0784684802481,106041.48872799639,106532.20117680982,2194.9080533841566,106567.4393366391,106066.01174149977,2184.4972319975755,2287.281458464689,2359.97288783619,511.01560021284683,2645.036839994014,2375.9045083743995,1263.7687680804793,2259.9213128739234,2377.091534089742,1227.6896555203784,2250.8127630783483,2334.033861964725,1226.8542004379283,917840387487.8383,983419146217.1846,240744584007.71292,853634167903.7106,895361525443.108,229072670965.49307,746236397838.8658,845757965706.4675,267374761755.56085,699445245389.2472,785074666999.8566,228117056773.99277,50.98124868645213,1054.9536825536197,1299.9147020797368,-244.96101952611707,2258.5316909300745,2259.429628667322,0.5685240201199415,0.0008517791463167474,0.020921942806097608,105893.39755842648,108705.46259162184,779439672140.3557,108421.4848698274,110212.73252109604,778254044860.7175,109750.10877346194,110265.69002155038,934895887864.5748,104461.5344281458,105066.03741127624,1002218855848.951,638.5848849575746,0.021327509028327165,-0.0008517791463167474,1.0946457433898682,0.8943134080561634,-0.0011705089940999309,0,3,49826143560.93502,4401532979.026792,-0.3597175795182711,-0.476544261370611
2025-06-14,106068.92114368564,106068.92114368564,104509.7805877075,105396.86455506296,2094787376718.7695,676396488505.4783,106032.01541231424,-0.0063360368086735385,-0.003887413998958422,1559.1405559781415,0.014699315682357708,672.0565886226832,0.0,887.0839673554583,105699.21510875972,105961.39872192296,265.35167213387734,107053.84779391371,106336.72721818773,1922.6392404783883,107331.49086098609,106449.9348681928,2062.3992909736826,106089.53225380668,106380.8229605769,2171.089753518539,106428.02794151346,106005.18017909642,2160.039194769967,2209.912426701189,1959.5567219071656,627.875633420443,2007.2816986041812,2103.649857575647,527.2230948801508,2272.7333710104326,2172.603789561842,1218.4991310192158,2256.8384269614044,2230.7147544998475,1222.9505055956702,883887868702.7584,829907817361.3314,275016725100.79083,872962707766.7136,822373179797.2314,202751032809.4782,761372014757.5256,803417596406.2202,258620613829.19205,693605911282.7377,770584243200.6062,227544425227.51578,49.8139824341691,879.3156195919146,1215.7948855821724,-336.4792659902578,1559.1405559781415,2265.455292550378,0.3228950565689256,0.0063360368086735385,0.008488047361375838,105807.38321278972,105897.58456696918,1195827445462.4404,105893.39755842648,108705.46259162184,779439672140.3557,108421.4848698274,110212.73252109604,778254044860.7175,105877.8810770624,105879.205828614,570447170074.8583,379.4383796566237,0.014699315682357708,-0.0063360368086735385,1.7473333511940836,1.6775932314842148,-0.006428238795480566,0,17,28183187021.061596,8888656422.900902,0.8212060128952966,1.061720018562037
2025-06-15,105459.03569251344,106032.01541231424,104735.93318579896,105278.33843183825,2093798291814.2063,370939640991.30237,108771.38706442164,-0.001713435548586406,-0.0011252025302415092,1296.082226515282,0.012289911604106305,180.69726067519514,572.9797198008018,542.405246039285,105494.19539989698,105619.8685768806,277.6275654179971,106159.49372558897,105983.93095607124,1291.2620593287388,107248.49767861815,106157.03575910415,2141.681253217418,106068.63603553697,106233.82502341174,2177.8628754145757,106253.51531568139,105939.1036566184,2093.7050795269806,1704.5848244744993,1627.8194742112237,497.43619622712345,1943.413431577498,1834.460647222192,600.7730185012406,2297.2009974947846,1953.473398800202,1193.0609702412278,2233.1696003501443,2106.0970841019052,1239.1677609927226,747721191653.0739,600423729176.3169,417043621759.91486,760171458392.0591,671895333528.5885,295387049615.1269,759358138430.7617,695298107552.4907,262071417591.47043,691599996579.8639,717298296239.3657,230446360122.82227,49.46185833168833,722.2316844262969,1117.0822453509973,-394.8505609247004,1296.082226515282,2241.7864659391175,0.17716111549116584,0.007108013344321164,0.005178788497325664,105396.86455506296,106068.92114368564,676396488505.4783,105807.38321278972,105897.58456696918,1195827445462.4404,105893.39755842648,108705.46259162184,779439672140.3557,105859.29070841392,106348.57213757416,385036775278.65015,306.7623118006041,0.012289911604106305,-0.001713435548586406,1.1511119168516617,0.9910136331472057,-0.0011973195810349873,6,21,15455818374.637598,1062493977.9410675,-0.5102806238420743,0.2783490258734176
2025-06-16,105564.16534458232,108771.38706442164,105424.1991516492,107711.80016691369,2142717142145.187,562090957922.2513,107596.24063656588,0.020344354690069913,0.022851458232814537,3347.1879127724387,0.03170761500217953,2147.634822331369,1059.5868975079502,139.9661929331196,106129.00105127163,106665.83437189714,1372.0247413328625,106017.55678500622,106559.8873596854,982.567007778955,106894.19679547436,106545.72686105654,1741.3157059616638,106213.06746540999,106430.88837587867,2217.492042260202,106176.73521320306,106100.25788482706,2003.0703831392586,2067.4702317552874,2487.503693491831,1116.0456659590068,2254.6014838782576,2338.703069072274,852.4891830574426,2097.096947472661,2301.902027293261,747.9463735746847,2349.811148716011,2271.5758612579766,1263.1833393249995,536475695806.34424,581257343549.2842,154331065127.14285,716938841004.3658,635293874993.1428,307643318236.9387,756834876821.0172,661996320144.9309,264165547149.9216,694581326548.2748,696603984463.7505,228320661431.13992,56.29296355708362,785.0519683974271,1050.6761899602834,-265.6242215628563,3493.0486325833917,2368.8466371486243,0.26232625243269975,0.00974141202116318,0.021699012500667428,105278.33843183825,106032.01541231424,370939640991.30237,105396.86455506296,106068.92114368564,676396488505.4783,105807.38321278972,105897.58456696918,1195827445462.4404,110191.90634892028,110191.90634892028,579753789190.463,962.011167393462,0.03170761500217953,0.020344354690069913,1.283858956205823,0.7409917327747458,0.02146461437301323,21,1,23420456580.0938,4163744998.0774817,0.0714815206336877,-0.7727474698200445
